station,valid,lon,lat,metar,day,hour,min,wind_hdg,wind_vrb,wind_speed,wind_gust,wind_unit,wind_hdg_min,wind_hdg_max,vsby_dist,vsby_dir_dist_1,rvr_rwy_1,rvr_vis_1,rvr_rwy_2,rvr_vis_2,rvr_rwy_3,rvr_vis_3,rvr_rwy_4,rvr_vis_4,wx,skyc_1,skyl_1,skyx_1,skyc_2,skyl_2,skyx_2,skyc_3,skyl_3,skyc_4,skyl_4,vv,tmp,dwp,qnh,trend,unhandled,unknown
EHAM,2018-11-02 21:55,4.7902,52.3154,EHAM 022155Z 22007KT 9999 -SHRA FEW020TCU BKN037 07/06 Q1028 NOSIG,2,21,55,220,FALSE,7,,KT,,,9999,,,,,,,,,,EHAM -SHRA NOSIG,FEW,2000,TCU,BKN,3700,,,,,,,7,6,1028,,,
EHAM,2018-11-02 22:25,4.7902,52.3154,EHAM 022225Z 20006KT 9999 FEW025 BKN037 07/06 Q1028 NOSIG,2,22,25,200,FALSE,6,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,2500,,BKN,3700,,,,,,,7,6,1028,,,
EHAM,2018-11-02 22:55,4.7902,52.3154,EHAM 022255Z 19007KT 9999 FEW030 BKN043 07/06 Q1028 NOSIG,2,22,55,190,FALSE,7,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3000,,BKN,4300,,,,,,,7,6,1028,,,
EHAM,2018-11-02 23:25,4.7902,52.3154,EHAM 022325Z 19005KT 9999 FEW032 06/05 Q1028 NOSIG,2,23,25,190,FALSE,5,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3200,,,,,,,,,,6,5,1028,,,
EHAM,2018-11-02 23:55,4.7902,52.3154,EHAM 022355Z 19007KT 9999 FEW032 04/03 Q1028 NOSIG,2,23,55,190,FALSE,7,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3200,,,,,,,,,,4,3,1028,,,
EHAM,2018-11-03 00:25,4.7902,52.3154,EHAM 030025Z 17004KT 9999 FEW032 04/03 Q1028 NOSIG,3,0,25,170,FALSE,4,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3200,,,,,,,,,,4,3,1028,,,
EHAM,2018-11-03 00:55,4.7902,52.3154,EHAM 030055Z 18003KT 9999 FEW035 03/03 Q1028 NOSIG,3,0,55,180,FALSE,3,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3500,,,,,,,,,,3,3,1028,,,
EHAM,2018-11-03 01:25,4.7902,52.3154,EHAM 030125Z 15004KT 9999 FEW035 03/03 Q1028 NOSIG,3,1,25,150,FALSE,4,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3500,,,,,,,,,,3,3,1028,,,
EHAM,2018-11-03 01:55,4.7902,52.3154,EHAM 030155Z VRB02KT 9999 FEW035 03/03 Q1028 NOSIG,3,1,55,,TRUE,2,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3500,,,,,,,,,,3,3,1028,,,
EHAM,2018-11-03 02:25,4.7902,52.3154,EHAM 030225Z 16003KT 120V200 9999 MIFG FEW035 02/02 Q1028 NOSIG,3,2,25,160,FALSE,3,,KT,120,200,9999,,,,,,,,,,EHAM MIFG NOSIG,FEW,3500,,,,,,,,,,2,2,1028,,,
EHAM,2018-11-03 02:55,4.7902,52.3154,EHAM 030255Z 15004KT 9999 FEW035 02/01 Q1028 NOSIG,3,2,55,150,FALSE,4,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,3500,,,,,,,,,,2,1,1028,,,
EHAM,2018-11-03 03:25,4.7902,52.3154,EHAM 030325Z 16005KT CAVOK 02/02 Q1028 NOSIG,3,3,25,160,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,2,2,1028,,,
EHAM,2018-11-03 03:55,4.7902,52.3154,EHAM 030355Z 18004KT 9999 MIFG FEW040 02/02 Q1028 NOSIG,3,3,55,180,FALSE,4,,KT,,,9999,,,,,,,,,,EHAM MIFG NOSIG,FEW,4000,,,,,,,,,,2,2,1028,,,
EHAM,2018-11-03 04:25,4.7902,52.3154,EHAM 030425Z 16004KT 9999 MIFG FEW032 03/03 Q1028 NOSIG,3,4,25,160,FALSE,4,,KT,,,9999,,,,,,,,,,EHAM MIFG NOSIG,FEW,3200,,,,,,,,,,3,3,1028,,,
EHAM,2018-11-03 04:55,4.7902,52.3154,EHAM 030455Z 17005KT 9999 MIFG FEW032 02/02 Q1028 NOSIG,3,4,55,170,FALSE,5,,KT,,,9999,,,,,,,,,,EHAM MIFG NOSIG,FEW,3200,,,,,,,,,,2,2,1028,,,
EHAM,2018-11-03 05:25,4.7902,52.3154,EHAM 030525Z 17006KT 9999 MIFG NSC 02/01 Q1028 NOSIG,3,5,25,170,FALSE,6,,KT,,,9999,,,,,,,,,,EHAM MIFG NOSIG,NSC,,,,,,,,,,,2,1,1028,,,
EHAM,2018-11-03 05:55,4.7902,52.3154,EHAM 030555Z 17005KT 9999 MIFG NSC 02/02 Q1028 NOSIG,3,5,55,170,FALSE,5,,KT,,,9999,,,,,,,,,,EHAM MIFG NOSIG,NSC,,,,,,,,,,,2,2,1028,,,
EHAM,2018-11-03 06:25,4.7902,52.3154,EHAM 030625Z 17004KT 9999 MIFG NSC 02/02 Q1028 NOSIG,3,6,25,170,FALSE,4,,KT,,,9999,,,,,,,,,,EHAM MIFG NOSIG,NSC,,,,,,,,,,,2,2,1028,,,
EHAM,2018-11-03 06:55,4.7902,52.3154,EHAM 030655Z 17005KT CAVOK 02/02 Q1028 NOSIG,3,6,55,170,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,2,2,1028,,,
EHAM,2018-11-03 07:25,4.7902,52.3154,EHAM 030725Z 16006KT CAVOK 03/02 Q1028 NOSIG,3,7,25,160,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,3,2,1028,,,
EHAM,2018-11-03 07:55,4.7902,52.3154,EHAM 030755Z 15005KT 8000 NSC 03/02 Q1028 NOSIG,3,7,55,150,FALSE,5,,KT,,,8000,,,,,,,,,,EHAM NOSIG,NSC,,,,,,,,,,,3,2,1028,,,
EHAM,2018-11-03 08:25,4.7902,52.3154,EHAM 030825Z 16005KT CAVOK 04/04 Q1028 NOSIG,3,8,25,160,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,4,1028,,,
EHAM,2018-11-03 08:55,4.7902,52.3154,EHAM 030855Z 17006KT CAVOK 06/05 Q1028 NOSIG,3,8,55,170,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,6,5,1028,,,
EHAM,2018-11-03 09:25,4.7902,52.3154,EHAM 030925Z 17005KT 140V200 CAVOK 07/05 Q1028 NOSIG,3,9,25,170,FALSE,5,,KT,140,200,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,7,5,1028,,,
EHAM,2018-11-03 09:55,4.7902,52.3154,EHAM 030955Z 17005KT 140V220 CAVOK 07/05 Q1028 NOSIG,3,9,55,170,FALSE,5,,KT,140,220,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,7,5,1028,,,
EHAM,2018-11-03 10:25,4.7902,52.3154,EHAM 031025Z 18006KT CAVOK 08/06 Q1028 NOSIG,3,10,25,180,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,8,6,1028,,,
EHAM,2018-11-03 10:55,4.7902,52.3154,EHAM 031055Z 18008KT 150V210 CAVOK 09/06 Q1028 NOSIG,3,10,55,180,FALSE,8,,KT,150,210,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,9,6,1028,,,
EHAM,2018-11-03 11:25,4.7902,52.3154,EHAM 031125Z 18008KT 150V210 CAVOK 10/06 Q1028 NOSIG,3,11,25,180,FALSE,8,,KT,150,210,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,6,1028,,,
EHAM,2018-11-03 11:55,4.7902,52.3154,EHAM 031155Z 19010KT CAVOK 10/06 Q1027 NOSIG,3,11,55,190,FALSE,10,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,6,1027,,,
EHAM,2018-11-03 12:25,4.7902,52.3154,EHAM 031225Z 19012KT 160V220 CAVOK 10/05 Q1027 NOSIG,3,12,25,190,FALSE,12,,KT,160,220,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,5,1027,,,
EHAM,2018-11-03 12:55,4.7902,52.3154,EHAM 031255Z 19011KT 160V230 CAVOK 10/05 Q1027 NOSIG,3,12,55,190,FALSE,11,,KT,160,230,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,5,1027,,,
EHAM,2018-11-03 13:25,4.7902,52.3154,EHAM 031325Z 19010KT 160V220 CAVOK 10/05 Q1026 NOSIG,3,13,25,190,FALSE,10,,KT,160,220,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,5,1026,,,
EHAM,2018-11-03 13:55,4.7902,52.3154,EHAM 031355Z 18010KT 150V210 CAVOK 10/05 Q1026 NOSIG,3,13,55,180,FALSE,10,,KT,150,210,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,5,1026,,,
EHAM,2018-11-03 14:25,4.7902,52.3154,EHAM 031425Z 16011KT 130V190 CAVOK 10/05 Q1026 NOSIG,3,14,25,160,FALSE,11,,KT,130,190,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,5,1026,,,
EHAM,2018-11-03 14:55,4.7902,52.3154,EHAM 031455Z 16012KT CAVOK 09/05 Q1025 NOSIG,3,14,55,160,FALSE,12,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,9,5,1025,,,
EHAM,2018-11-03 15:25,4.7902,52.3154,EHAM 031525Z 16010KT CAVOK 08/04 Q1025 NOSIG,3,15,25,160,FALSE,10,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,8,4,1025,,,
EHAM,2018-11-03 15:55,4.7902,52.3154,EHAM 031555Z 15007KT CAVOK 08/05 Q1025 NOSIG,3,15,55,150,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,8,5,1025,,,
EHAM,2018-11-03 16:25,4.7902,52.3154,EHAM 031625Z 15008KT CAVOK 08/04 Q1025 NOSIG,3,16,25,150,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,8,4,1025,,,
EHAM,2018-11-03 16:55,4.7902,52.3154,EHAM 031655Z 14007KT CAVOK 07/04 Q1025 NOSIG,3,16,55,140,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,7,4,1025,,,
EHAM,2018-11-03 17:25,4.7902,52.3154,EHAM 031725Z 14006KT CAVOK 06/04 Q1025 NOSIG,3,17,25,140,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,6,4,1025,,,
EHAM,2018-11-03 17:55,4.7902,52.3154,EHAM 031755Z 14006KT CAVOK 06/04 Q1024 NOSIG,3,17,55,140,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,6,4,1024,,,
EHAM,2018-11-03 18:25,4.7902,52.3154,EHAM 031825Z 13007KT CAVOK 06/04 Q1024 NOSIG,3,18,25,130,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,6,4,1024,,,
EHAM,2018-11-03 18:55,4.7902,52.3154,EHAM 031855Z 14007KT CAVOK 06/04 Q1024 NOSIG,3,18,55,140,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,6,4,1024,,,
EHAM,2018-11-03 19:25,4.7902,52.3154,EHAM 031925Z 14009KT CAVOK 06/04 Q1024 NOSIG,3,19,25,140,FALSE,9,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,6,4,1024,,,
EHAM,2018-11-03 19:55,4.7902,52.3154,EHAM 031955Z 15007KT CAVOK 05/03 Q1024 NOSIG,3,19,55,150,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,5,3,1024,,,
EHAM,2018-11-03 20:25,4.7902,52.3154,EHAM 032025Z 14007KT CAVOK 05/03 Q1023 NOSIG,3,20,25,140,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,5,3,1023,,,
EHAM,2018-11-03 20:55,4.7902,52.3154,EHAM 032055Z 14007KT CAVOK 04/03 Q1023 NOSIG,3,20,55,140,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,3,1023,,,
EHAM,2018-11-03 21:25,4.7902,52.3154,EHAM 032125Z 14008KT CAVOK 05/03 Q1023 NOSIG,3,21,25,140,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,5,3,1023,,,
EHAM,2018-11-03 21:55,4.7902,52.3154,EHAM 032155Z 14008KT CAVOK 04/03 Q1022 NOSIG,3,21,55,140,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,3,1022,,,
EHAM,2018-11-03 22:25,4.7902,52.3154,EHAM 032225Z 14008KT CAVOK 04/03 Q1022 NOSIG,3,22,25,140,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,3,1022,,,
EHAM,2018-11-03 22:55,4.7902,52.3154,EHAM 032255Z 13009KT CAVOK 04/03 Q1021 NOSIG,3,22,55,130,FALSE,9,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,3,1021,,,
EHAM,2018-11-03 23:25,4.7902,52.3154,EHAM 032325Z 13008KT CAVOK 04/02 Q1021 NOSIG,3,23,25,130,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1021,,,
EHAM,2018-11-03 23:55,4.7902,52.3154,EHAM 032355Z 13008KT CAVOK 04/02 Q1020 NOSIG,3,23,55,130,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1020,,,
EHAM,2018-11-04 00:25,4.7902,52.3154,EHAM 040025Z 13008KT CAVOK 04/02 Q1020 NOSIG,4,0,25,130,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1020,,,
EHAM,2018-11-04 00:55,4.7902,52.3154,EHAM 040055Z 13007KT CAVOK 04/02 Q1020 NOSIG,4,0,55,130,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1020,,,
EHAM,2018-11-04 01:25,4.7902,52.3154,EHAM 040125Z 13007KT CAVOK 03/02 Q1019 NOSIG,4,1,25,130,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,3,2,1019,,,
EHAM,2018-11-04 01:55,4.7902,52.3154,EHAM 040155Z 13004KT CAVOK 03/02 Q1019 NOSIG,4,1,55,130,FALSE,4,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,3,2,1019,,,
EHAM,2018-11-04 02:25,4.7902,52.3154,EHAM 040225Z 14007KT 100V160 CAVOK 04/02 Q1019 NOSIG,4,2,25,140,FALSE,7,,KT,100,160,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1019,,,
EHAM,2018-11-04 02:55,4.7902,52.3154,EHAM 040255Z 14007KT 110V170 CAVOK 04/02 Q1018 NOSIG,4,2,55,140,FALSE,7,,KT,110,170,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1018,,,
EHAM,2018-11-04 03:25,4.7902,52.3154,EHAM 040325Z 14006KT 120V180 CAVOK 04/02 Q1018 NOSIG,4,3,25,140,FALSE,6,,KT,120,180,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1018,,,
EHAM,2018-11-04 03:55,4.7902,52.3154,EHAM 040355Z 15006KT 110V170 CAVOK 04/02 Q1018 NOSIG,4,3,55,150,FALSE,6,,KT,110,170,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1018,,,
EHAM,2018-11-04 04:25,4.7902,52.3154,EHAM 040425Z 14005KT CAVOK 03/01 Q1018 NOSIG,4,4,25,140,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,3,1,1018,,,
EHAM,2018-11-04 04:55,4.7902,52.3154,EHAM 040455Z 15006KT CAVOK 03/01 Q1018 NOSIG,4,4,55,150,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,3,1,1018,,,
EHAM,2018-11-04 05:25,4.7902,52.3154,EHAM 040525Z 15006KT CAVOK 03/01 Q1017 NOSIG,4,5,25,150,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,3,1,1017,,,
EHAM,2018-11-04 05:55,4.7902,52.3154,EHAM 040555Z 14006KT CAVOK 02/01 Q1017 NOSIG,4,5,55,140,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,2,1,1017,,,
EHAM,2018-11-04 06:25,4.7902,52.3154,EHAM 040625Z 14007KT CAVOK 02/01 Q1017 NOSIG,4,6,25,140,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,2,1,1017,,,
EHAM,2018-11-04 06:55,4.7902,52.3154,EHAM 040655Z 14005KT CAVOK 02/00 Q1017 NOSIG,4,6,55,140,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,2,0,1017,,,
EHAM,2018-11-04 07:25,4.7902,52.3154,EHAM 040725Z 14005KT CAVOK 03/01 Q1017 NOSIG,4,7,25,140,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,3,1,1017,,,
EHAM,2018-11-04 07:55,4.7902,52.3154,EHAM 040755Z 15007KT 120V180 CAVOK 03/02 Q1017 NOSIG,4,7,55,150,FALSE,7,,KT,120,180,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,3,2,1017,,,
EHAM,2018-11-04 08:25,4.7902,52.3154,EHAM 040825Z 14007KT CAVOK 04/02 Q1017 NOSIG,4,8,25,140,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1017,,,
EHAM,2018-11-04 08:55,4.7902,52.3154,EHAM 040855Z 15007KT CAVOK 04/02 Q1016 NOSIG,4,8,55,150,FALSE,7,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,4,2,1016,,,
EHAM,2018-11-04 09:25,4.7902,52.3154,EHAM 040925Z 15008KT CAVOK 05/03 Q1016 NOSIG,4,9,25,150,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,5,3,1016,,,
EHAM,2018-11-04 09:55,4.7902,52.3154,EHAM 040955Z 14008KT CAVOK 06/04 Q1016 NOSIG,4,9,55,140,FALSE,8,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,6,4,1016,,,
EHAM,2018-11-04 10:25,4.7902,52.3154,EHAM 041025Z 15009KT 120V180 CAVOK 08/05 Q1016 NOSIG,4,10,25,150,FALSE,9,,KT,120,180,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,8,5,1016,,,
EHAM,2018-11-04 10:55,4.7902,52.3154,EHAM 041055Z 15010KT CAVOK 08/06 Q1016 NOSIG,4,10,55,150,FALSE,10,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,8,6,1016,,,
EHAM,2018-11-04 11:25,4.7902,52.3154,EHAM 041125Z 14010KT CAVOK 09/06 Q1015 NOSIG,4,11,25,140,FALSE,10,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,9,6,1015,,,
EHAM,2018-11-04 11:55,4.7902,52.3154,EHAM 041155Z 15009KT CAVOK 09/06 Q1015 NOSIG,4,11,55,150,FALSE,9,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,9,6,1015,,,
EHAM,2018-11-04 12:25,4.7902,52.3154,EHAM 041225Z 14006KT 100V170 CAVOK 10/07 Q1015 NOSIG,4,12,25,140,FALSE,6,,KT,100,170,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,7,1015,,,
EHAM,2018-11-04 12:55,4.7902,52.3154,EHAM 041255Z 14006KT 110V180 CAVOK 10/07 Q1014 NOSIG,4,12,55,140,FALSE,6,,KT,110,180,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,7,1014,,,
EHAM,2018-11-04 13:25,4.7902,52.3154,EHAM 041325Z 15006KT 120V190 CAVOK 10/07 Q1014 NOSIG,4,13,25,150,FALSE,6,,KT,120,190,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,7,1014,,,
EHAM,2018-11-04 13:55,4.7902,52.3154,EHAM 041355Z 14005KT CAVOK 11/07 Q1014 NOSIG,4,13,55,140,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,11,7,1014,,,
EHAM,2018-11-04 14:25,4.7902,52.3154,EHAM 041425Z 11004KT 080V140 CAVOK 11/08 Q1013 NOSIG,4,14,25,110,FALSE,4,,KT,80,140,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,11,8,1013,,,
EHAM,2018-11-04 14:55,4.7902,52.3154,EHAM 041455Z 11005KT CAVOK 11/08 Q1013 NOSIG,4,14,55,110,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,11,8,1013,,,
EHAM,2018-11-04 15:25,4.7902,52.3154,EHAM 041525Z 11005KT CAVOK 10/07 Q1013 NOSIG,4,15,25,110,FALSE,5,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,10,7,1013,,,
EHAM,2018-11-04 15:55,4.7902,52.3154,EHAM 041555Z 10006KT CAVOK 08/06 Q1013 NOSIG,4,15,55,100,FALSE,6,,KT,,,,,,,,,,,,,EHAM NOSIG,CAVOK,,,,,,,,,,,8,6,1013,,,
EHAM,2018-11-04 16:25,4.7902,52.3154,EHAM 041625Z 10005KT 9000 NSC 07/06 Q1013 BECMG 7000,4,16,25,100,FALSE,5,,KT,,,9000,,,,,,,,,,EHAM,NSC,,,,,,,,,,,7,6,1013,BECMG 7000,,
EHAM,2018-11-04 16:55,4.7902,52.3154,EHAM 041655Z 09006KT 9000 NSC 07/06 Q1013 BECMG 7000,4,16,55,90,FALSE,6,,KT,,,9000,,,,,,,,,,EHAM,NSC,,,,,,,,,,,7,6,1013,BECMG 7000,,
EHAM,2018-11-04 17:25,4.7902,52.3154,EHAM 041725Z 11007KT 9000 NSC 09/07 Q1013 BECMG 7000,4,17,25,110,FALSE,7,,KT,,,9000,,,,,,,,,,EHAM,NSC,,,,,,,,,,,9,7,1013,BECMG 7000,,
EHAM,2018-11-04 17:55,4.7902,52.3154,EHAM 041755Z 10007KT 9000 NSC 08/06 Q1013 NOSIG,4,17,55,100,FALSE,7,,KT,,,9000,,,,,,,,,,EHAM NOSIG,NSC,,,,,,,,,,,8,6,1013,,,
EHAM,2018-11-04 18:25,4.7902,52.3154,EHAM 041825Z 10006KT 9000 NSC 07/06 Q1013 NOSIG,4,18,25,100,FALSE,6,,KT,,,9000,,,,,,,,,,EHAM NOSIG,NSC,,,,,,,,,,,7,6,1013,,,
EHAM,2018-11-04 18:55,4.7902,52.3154,EHAM 041855Z 10007KT 9000 NSC 08/06 Q1012 BECMG 7000,4,18,55,100,FALSE,7,,KT,,,9000,,,,,,,,,,EHAM,NSC,,,,,,,,,,,8,6,1012,BECMG 7000,,
EHAM,2018-11-04 19:25,4.7902,52.3154,EHAM 041925Z 10008KT 7000 NSC 07/06 Q1012 BECMG 4500 BR,4,19,25,100,FALSE,8,,KT,,,7000,,,,,,,,,,EHAM,NSC,,,,,,,,,,,7,6,1012,BECMG 4500 BR,,
EHAM,2018-11-04 19:55,4.7902,52.3154,EHAM 041955Z 10009KT 6000 NSC 08/07 Q1012 BECMG 4500 BR,4,19,55,100,FALSE,9,,KT,,,6000,,,,,,,,,,EHAM,NSC,,,,,,,,,,,8,7,1012,BECMG 4500 BR,,
EHAM,2018-11-04 20:25,4.7902,52.3154,EHAM 042025Z 10008KT 6000 NSC 07/06 Q1012 BECMG 4500 BR,4,20,25,100,FALSE,8,,KT,,,6000,,,,,,,,,,EHAM,NSC,,,,,,,,,,,7,6,1012,BECMG 4500 BR,,
EHAM,2018-11-04 20:55,4.7902,52.3154,EHAM 042055Z 11007KT 6000 NSC 07/06 Q1012 BECMG 4500 BR,4,20,55,110,FALSE,7,,KT,,,6000,,,,,,,,,,EHAM,NSC,,,,,,,,,,,7,6,1012,BECMG 4500 BR,,
EHAM,2018-11-04 21:25,4.7902,52.3154,EHAM 042125Z 11006KT 5000 BR NSC 07/06 Q1012 BECMG 3000,4,21,25,110,FALSE,6,,KT,,,5000,,,,,,,,,,EHAM BR,NSC,,,,,,,,,,,7,6,1012,BECMG 3000,,
EHAM,2018-11-04 21:55,4.7902,52.3154,EHAM 042155Z 10007KT 5000 BR NSC 07/06 Q1012 BECMG 3000,4,21,55,100,FALSE,7,,KT,,,5000,,,,,,,,,,EHAM BR,NSC,,,,,,,,,,,7,6,1012,BECMG 3000,,
EHAM,2018-11-04 22:25,4.7902,52.3154,EHAM 042225Z 09005KT 5000 BR NSC 07/06 Q1012 BECMG 3000,4,22,25,90,FALSE,5,,KT,,,5000,,,,,,,,,,EHAM BR,NSC,,,,,,,,,,,7,6,1012,BECMG 3000,,
EHAM,2018-11-04 22:55,4.7902,52.3154,EHAM 042255Z 08005KT 5000 BR NSC 05/05 Q1012 BECMG 3000,4,22,55,80,FALSE,5,,KT,,,5000,,,,,,,,,,EHAM BR,NSC,,,,,,,,,,,5,5,1012,BECMG 3000,,
EHAM,2018-11-04 23:25,4.7902,52.3154,EHAM 042325Z 09006KT 4700 BR NSC 06/06 Q1011 NOSIG,4,23,25,90,FALSE,6,,KT,,,4700,,,,,,,,,,EHAM BR NOSIG,NSC,,,,,,,,,,,6,6,1011,,,
EHAM,2018-11-04 23:55,4.7902,52.3154,EHAM 042355Z 10007KT 5000 BR NSC 06/06 Q1011 NOSIG,4,23,55,100,FALSE,7,,KT,,,5000,,,,,,,,,,EHAM BR NOSIG,NSC,,,,,,,,,,,6,6,1011,,,
EHAM,2018-11-05 00:25,4.7902,52.3154,EHAM 050025Z 09006KT 5000 BR NSC 07/07 Q1011 NOSIG,5,0,25,90,FALSE,6,,KT,,,5000,,,,,,,,,,EHAM BR NOSIG,NSC,,,,,,,,,,,7,7,1011,,,
EHAM,2018-11-05 00:55,4.7902,52.3154,EHAM 050055Z 09007KT 5000 BR NSC 07/07 Q1011 BECMG 3000,5,0,55,90,FALSE,7,,KT,,,5000,,,,,,,,,,EHAM BR,NSC,,,,,,,,,,,7,7,1011,BECMG 3000,,
